scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,tot_buildings_area,avg_building_area,max_building_area,min_occuppied_percentage_area,max_occuppied_percentage_area,avg_occuppied_percentage_area,total_occuppied_percentage_area
2805598,"[400, 400, 44.58257293701172]",108,92,8,14.97196261682243,44.58257293701172,4.08806848526001,12.71909062216215,2189,20.457943925233646,128,28856.570115490045,269.6875711728041,1088.4262921039935,0.027827711463360164,0.680266432564996,0.1685547319830026,18.035356322181276
2800764,"[400, 400, 32.508056640625]",97,136,8,24.5,32.508056640625,4.154389381408691,13.433026631673178,3359,34.989583333333336,202,40354.68185496026,420.3612693225027,11462.669827320176,0.021563507203975405,7.16416864207511,0.26272579332656426,25.221676159350164
2808429,"[400, 400, 20.415285110473633]",30,64,8,21.517241379310345,20.415285110473633,4.407959938049316,14.237824653757029,886,30.551724137931036,98,16995.98044792332,586.0682913077009,2973.3119566962896,0.07719474530975726,1.8583199729351811,0.366292682067313,10.622487779952078
2800303,"[400, 400, 19.795095443725586]",6,24,8,13.6,19.795095443725586,4.164602756500244,14.66558542251587,92,18.4,34,21542.34503361044,4308.469006722088,13959.034879320652,0.019725016678216894,8.724396799575407,2.6927931292013048,13.463965646006525
2808150,"[400, 400, 21.672914505004883]",33,42,8,18.8125,21.672914505004883,4.379203796386719,14.76889517903328,845,26.40625,63,17577.399161227262,549.2937237883519,2438.652509480656,0.1235507810991749,1.52415781842541,0.34330857736772,10.985874475767039
2802194,"[400, 400, 21.393619537353516]",58,186,8,23.57894736842105,21.393619537353516,4.17246150970459,12.271687064254493,1712,30.035087719298247,160,29365.719975113905,515.1880697388405,3115.5524017169223,0.0035020228509506568,1.9472202510730763,0.3219925435867752,18.35357498444619
2802322,"[400, 400, 24.444414138793945]",22,42,8,17.904761904761905,24.444414138793945,4.276841640472412,15.150617281595865,524,24.952380952380953,61,19508.057765853227,928.9551317072966,2410.3806214112847,0.21182480764402498,1.506487888382053,0.5805969573170604,12.19253610365827
2803220,"[400, 400, 21.27845573425293]",77,88,8,27.894736842105264,21.27845573425293,4.170719623565674,15.205334939454731,3128,41.1578947368421,144,35390.27518755145,465.6615156256771,2142.0082343453255,0.060741952170664026,1.3387551464658285,0.29103844726604816,22.118921992219665
2810423,"[400, 400, 13.49653148651123]",2,164,164,164.0,13.49653148651123,13.49653148651123,13.49653148651123,246,246.0,246,41026.98101216769,41026.98101216769,41026.98101216769,25.641863132604808,25.641863132604808,25.641863132604808,25.641863132604808
2800368,"[400, 400, 27.277507781982422]",96,92,8,20.63157894736842,27.277507781982422,3.856793165206909,13.622320790039865,2814,29.621052631578948,146,33431.221327688305,351.90759292303477,2845.5618214783613,0.014620271390879762,1.7784761384239758,0.21994224557689673,20.894513329805175
2805870,"[400, 400, 21.254432678222656]",57,40,8,15.714285714285714,21.254432678222656,6.719287872314453,15.493958566870008,1212,21.642857142857142,58,29748.098612462196,531.2160466511107,2326.3583551689076,0.05369525496673306,1.453973971980567,0.33201002915694416,18.592561632788875
2805830,"[400, 400, 22.145532608032227]",131,62,8,11.538461538461538,22.145532608032227,4.262187957763672,9.389591319744403,1983,15.253846153846155,91,25244.85486303195,194.19119125409202,952.8557062982871,0.03176335109466435,0.5955348164364295,0.1213694945338075,15.778034289394975
2806422,"[400, 400, 4.129485607147217]",2,8,8,8.0,4.129485607147217,4.129485607147217,4.129485607147217,10,10.0,10,137.84787327687064,137.84787327687064,137.84787327687064,0.08615492079804415,0.08615492079804415,0.08615492079804415,0.08615492079804415
2802423,"[400, 400, 30.0]",76,98,8,25.946666666666665,30.0,4.2587785720825195,14.26133274714152,2849,37.986666666666665,135,38406.10166585064,512.0813555446753,5807.25851270344,0.0023264194519743106,3.62953657043965,0.32005084721542204,24.003813541156656
2805091,"[400, 400, 20.333599090576172]",141,56,8,11.014285714285714,20.333599090576172,4.018004417419434,8.719872879981995,2033,14.521428571428572,82,25750.099927952935,183.92928519966384,864.0138351130299,0.02367557989040961,0.5400086469456437,0.11495580324978989,16.093812454970593
2806222,"[400, 400, 20.048505783081055]",42,20,8,11.560975609756097,20.048505783081055,4.223642349243164,8.132804277466565,629,15.341463414634147,28,5919.063790457561,144.36740952335515,623.9573840319989,0.019169461359281853,0.3899733650199993,0.09022963095209696,3.6994148690359756
2800384,"[400, 400, 20.865049362182617]",117,50,8,14.724137931034482,20.865049362182617,3.880570888519287,12.606376072456097,2328,20.06896551724138,73,37596.683644267694,324.10934176092826,2109.9989850264974,0.0042938954572036905,1.318749365641561,0.20256833860058018,23.497927277667298
2808333,"[400, 400, 28.35923957824707]",26,52,8,19.2,28.35923957824707,13.29292106628418,17.829001388549806,672,26.88,76,28193.49793639632,1127.739917455853,6526.4352796868625,0.22765344227389506,4.07902204980429,0.7048374484099081,17.6209362102477
2805243,"[400, 400, 36.98112869262695]",27,184,8,34.38461538461539,36.98112869262695,6.2723469734191895,17.46972287618197,1289,49.57692307692308,264,32968.49305865176,1268.0189637942983,9606.02780812223,0.08793165900403208,6.003767380076393,0.7925118523714365,20.605308161657344
2800566,"[400, 400, 7.9101057052612305]",2,8,8,8.0,7.9101057052612305,7.9101057052612305,7.9101057052612305,10,10.0,10,38.07732192262665,38.07732192262665,38.07732192262665,0.023798326201641656,0.023798326201641656,0.023798326201641656,0.023798326201641656
2801980,"[400, 400, 20.573659896850586]",179,36,8,11.157303370786517,20.573659896850586,3.997171640396118,8.649672552440943,2627,14.758426966292134,52,27934.22430970898,156.93384443656734,655.6517912916605,0.008499927445609496,0.4097823695572878,0.0980836527728546,17.45889019356812
2802341,"[400, 400, 20.461965560913086]",84,38,8,12.843373493975903,20.461965560913086,4.104459285736084,9.796845642917127,1439,17.337349397590362,55,29309.077675939592,353.1214177824047,10470.978534286454,0.04542854867534517,6.544361583929033,0.2207008861140029,18.318173547462244
2800110,"[400, 400, 19.955936431884766]",41,44,8,17.2,19.955936431884766,4.269534111022949,14.609458911418916,952,23.8,64,22879.40872729265,571.9852181823162,2251.1541033160797,0.04529633683198568,1.4069713145725498,0.35749076136394764,14.2996304545579
2803225,"[400, 400, 20.736160278320312]",62,160,8,21.049180327868854,20.736160278320312,4.396846771240234,15.735947069574575,1802,29.540983606557376,216,37627.113353696644,616.8379238310926,2476.961268537998,0.02671700118102592,1.5481007928362487,0.38552370239443284,23.516945846060406
2800267,"[400, 400, 20.195510864257812]",31,54,8,16.733333333333334,20.195510864257812,4.1195783615112305,15.759938685099284,698,23.266666666666666,79,24353.466530685684,811.7822176895228,11705.854642915538,0.010042384699763736,7.316159151822211,0.5073638860559516,15.220916581678553
2800309,"[400, 400, 19.137134552001953]",5,12,8,9.0,19.137134552001953,4.486546039581299,12.633423924446106,46,11.5,16,1712.510368723153,428.12759218078827,959.4332376843086,0.0895968163410293,0.5996457735526929,0.26757974511299265,1.0703189804519706
2800306,"[400, 400, 121.0]",7,504,12,115.66666666666667,121.0,13.638193130493164,44.581960360209145,1007,167.83333333333334,744,10487.797615494675,1747.9662692491127,2251.7405782983583,0.6425551106911004,1.407337861436474,1.0924789182806955,6.554873509684173
2811622,"[400, 400, 21.75124168395996]",96,48,8,11.242105263157894,21.75124168395996,4.2559380531311035,8.158594442668713,1412,14.863157894736842,70,15589.192767902652,164.09676597792264,762.6066737090293,0.024429719763047607,0.4766291710681433,0.10256047873620161,9.743245479939157
2802933,"[400, 400, 20.655115127563477]",17,48,8,17.5,20.655115127563477,4.5695672035217285,14.499091804027557,388,24.25,70,33052.15410757187,2065.759631723242,10040.456632387242,0.0019513072491827168,6.275285395242026,1.2910997698270261,20.65759631723242
2803836,"[400, 400, 16.193815231323242]",2,14,14,14.0,16.193815231323242,16.193815231323242,16.193815231323242,19,19.0,19,679.9590361476296,679.9590361476296,679.9590361476296,0.4249743975922685,0.4249743975922685,0.4249743975922685,0.4249743975922685
2800246,"[400, 400, 22.14472198486328]",76,86,8,19.28,22.14472198486328,4.066899299621582,13.234290523529053,2069,27.586666666666666,139,42841.03313492681,571.2137751323577,5650.534657002835,0.03989152365748401,3.531584160626772,0.3570086094577235,26.77564570932926
2801727,"[400, 400, 20.970632553100586]",36,32,8,13.542857142857143,20.970632553100586,4.482346057891846,12.848360470363072,643,18.37142857142857,46,10452.20577408755,298.63445068821574,1185.9678246612593,0.04404345630170609,0.7412298904132871,0.18664653168013484,6.532628608804719
2807508,"[400, 400, 48.426902770996094]",6,230,8,63.2,48.426902770996094,7.772921085357666,20.846962451934814,448,89.6,325,8224.986102656716,1644.9972205313431,3277.5982149387273,0.312569512430709,2.0484988843367047,1.0281232628320893,5.140616314160447
2802885,"[400, 400, 18.888593673706055]",63,30,8,9.161290322580646,18.888593673706055,4.130216598510742,7.3694157754221274,728,11.741935483870968,43,10027.017553597772,161.7260895741576,843.5620216128734,0.01664932543908434,0.5272262635080458,0.1010788059838485,6.266885970998605
2803513,"[400, 400, 20.196989059448242]",24,38,8,13.217391304347826,20.196989059448242,4.023169994354248,15.045968553294307,410,17.82608695652174,55,10630.717711219635,462.20511787911454,1501.4191040457229,0.10512572520066894,0.9383869400285768,0.2888781986744466,6.644198569512272
2801663,"[400, 400, 28.601043701171875]",37,102,8,26.27777777777778,28.601043701171875,4.481597423553467,17.429739197095234,1339,37.19444444444444,147,29041.14929181796,806.6985914393878,10833.472354635707,0.1225406200012128,6.770920221647318,0.5041866196496173,18.150718307386224
2800367,"[400, 400, 19.948760986328125]",10,24,8,12.0,19.948760986328125,16.420743942260742,17.21769036187066,144,16.0,34,6492.049596155834,721.338844017315,1743.916404866192,0.21835444464037201,1.08994775304137,0.45083677751082185,4.0575309975973965
2800001,"[400, 400, 19.895889282226562]",21,40,8,13.1,19.895889282226562,13.994013786315918,16.713995599746703,353,17.65,58,24742.959577197325,1237.1479788598663,3739.773276033389,0.2481884824689815,2.337358297520868,0.7732174867874162,15.464349735748323
2800796,"[400, 400, 53.583740234375]",90,560,8,33.91011235955056,53.583740234375,4.012759685516357,15.897226799739881,4243,47.674157303370784,784,32855.548884846066,369.1634706162479,1933.7179911608696,0.00823106571919195,1.2085737444755436,0.2307271691351549,20.534718053028797
2803097,"[400, 400, 26.968902587890625]",69,68,8,16.294117647058822,26.968902587890625,4.355807304382324,16.109229242100437,1546,22.735294117647058,102,37355.47393600676,549.3452049412759,1753.6964517559677,0.04938054048805149,1.0960602823474797,0.34334075308829737,23.347171210004234
