scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,tot_buildings_area,avg_building_area,max_building_area,min_occuppied_percentage_area,max_occuppied_percentage_area,avg_occuppied_percentage_area,total_occuppied_percentage_area,percent_very_poor,percent_poor,percent_fair,percent_good,percent_excellent,tensor_max [dBm],tensor_min [dBm],tensor_mean [dBm],tensor_median [dBm]
2800222,"[400, 400, 23.03862190246582]",42,70,8,22.87804878048781,23.03862190246582,4.3545756340026855,16.459337327538467,1331,32.46341463414634,107,27411.2420263754,668.5668786920828,5182.609729331409,0.0996707121632516,3.2391310808321303,0.4178542991825518,17.132026266484615,0.28825,0.3306,0.1431,0.101925,0.136125,-64.49925231933594,-220.0,-115.03175354003906,-104.35651397705078
2803027,"[400, 400, 22.18705940246582]",28,36,8,16.74074074074074,22.18705940246582,4.554956912994385,16.375144870192916,624,23.11111111111111,52,21735.972879435525,805.0360325716863,2251.1543550609786,0.1440312393472732,1.4069714719131117,0.5031475203573039,13.584983049647205,0.200475,0.263875,0.27005,0.134475,0.131125,-65.47052001953125,-220.0,-107.92997741699219,-99.01642608642578
2803962,"[400, 400, 19.60693359375]",31,38,8,17.466666666666665,19.60693359375,4.8917975425720215,14.05636183420817,727,24.23333333333333,55,11076.267896661058,369.208929888702,1370.3747167830734,0.0409905436866256,0.8564841979894209,0.2307555811804387,6.922667435413162,0.24625,0.13485,0.11145,0.112525,0.394925,-58.22340393066406,-220.0,-100.76301574707031,-89.08854675292969
2800209,"[400, 400, 32.72752380371094]",48,72,8,17.914893617021278,32.72752380371094,6.981914520263672,17.519512906987618,1170,24.8936170212766,106,36534.3410095438,777.3264044583788,8866.169555391622,0.0455237358309387,5.541355972119764,0.4858290027864867,22.83396313096488,0.465925,0.240625,0.156475,0.0865,0.050475,-62.290496826171875,-220.0,-130.24249267578125,-116.89122772216797
2803331,"[400, 400, 24.57676887512207]",16,78,8,27.6,24.57676887512207,4.759288787841797,16.031188201904296,605,40.333333333333336,119,26691.0220227102,1779.40146818068,8874.476223881706,0.1220879527098031,5.546547639926066,1.1121259176129252,16.68188876419388,0.219025,0.22085,0.329875,0.072325,0.157925,-58.86944580078125,-220.0,-110.7801513671875,-98.279296875
2802294,"[400, 400, 30.8536376953125]",27,112,8,27.692307692307693,30.8536376953125,4.380737781524658,14.810101930911724,1024,39.38461538461539,158,23282.85655180968,895.4944827619106,7617.813585061727,0.0091077914907054,4.76113349066358,0.5596840517261943,14.551785344881049,0.213625,0.28465,0.21155,0.0808,0.209375,-63.841644287109375,-220.0,-108.94862365722656,-99.933349609375
2803060,"[400, 400, 29.236175537109375]",95,124,8,21.95744680851064,29.23617553710937,4.071657180786133,13.430249112717648,2916,31.02127659574468,174,25612.977761087343,320.1622220135918,1188.371687760834,0.0199205456020945,0.7427323048505212,0.2001013887584949,16.008111100679592,0.35625,0.3088,0.13015,0.099225,0.105575,-61.486366271972656,-220.0,-119.82701110839844,-108.55369567871094
2807720,"[400, 400, 21.39458656311035]",54,76,8,19.471698113207548,21.39458656311035,11.947957992553713,16.21765021558078,1442,27.20754716981132,112,31731.07797099024,598.6995843583064,1204.9403855879282,0.1447971000569487,0.7530877409924551,0.3741872402239415,19.83192373186891,0.3826,0.2795,0.149625,0.119025,0.06925,-61.68962097167969,-220.0,-123.38569641113281,-111.76979064941406
2800942,"[400, 400, 19.43319320678711]",7,32,8,14.333333333333334,19.43319320678711,4.814280033111572,14.524049838383991,117,19.5,46,23570.244054728224,3928.374009121371,18204.188560263174,0.0703566249848063,11.377617850164484,2.455233755700857,14.731402534205142,0.299575,0.25415,0.1789,0.0717,0.195675,-58.366729736328125,-220.0,-115.3125228881836,-102.37451171875
2801503,"[400, 400, 17.681833267211914]",17,54,8,24.875,17.681833267211914,7.488266944885254,14.85698026418686,565,35.3125,79,38655.086736112346,2415.9429210070216,17501.19875519411,0.1614073148182762,10.93824922199632,1.5099643256293884,24.15942921007021,0.3142450142450142,0.21357346357346357,0.2269027269027269,0.055067155067155066,0.19021164021164022,-60.535423278808594,-220.0,-119.2873306274414,-101.35713195800781
2802192,"[400, 400, 33.24945831298828]",35,64,8,13.941176470588236,33.24945831298828,4.0371294021606445,16.793292059617883,643,18.91176470588235,94,11530.821784482752,339.1418171906691,1080.447577825122,0.0733793126592925,0.6752797361407012,0.2119636357441681,7.206763615301717,0.12645,0.292975,0.261625,0.1087,0.21025,-64.55738830566406,-220.0,-99.68148040771484,-97.57537841796875
2803663,"[400, 400, 39.529422760009766]",44,48,8,15.674418604651162,39.529422760009766,4.258880615234375,15.582318882609522,925,21.511627906976745,70,14537.38743383589,338.07877753106726,890.78061868361,0.0713536360751914,0.5567378866772562,0.211299235956917,9.08586714614743,0.202225,0.3187,0.186225,0.0924,0.20045,-64.08184051513672,-220.0,-106.02867126464844,-100.83888244628906
