scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,diff_coords_biggest_building,min_coords_biggest_building,max_coords_biggest_building,tot_buildings_volume_max,avg_building_volume,max_building_volume
2809526,[400.      408.0495   21.59843],12,88,8,22.727272727272727,21.598430633544922,4.652248382568359,16.278583786704324,353,32.09090909090909,130,"[82.46441650390625, 109.44917297363281, 19.439498901367188]","[-94.4258041381836, -208.0495147705078, 0.0]","[-11.961387634277344, -98.600341796875, 19.439498901367188]",397004.40751036117,36091.3097736692,175454.35015091382
2800930,[400.      400.       16.96047],7,84,8,36.333333333333336,16.96047019958496,4.573296546936035,12.70768674214681,315,52.5,124,"[125.68212127685547, 110.52880096435547, 16.96047019958496]","[-96.21133422851562, -109.33602142333984, 0.0]","[29.47078514099121, 1.192779541015625, 16.96047019958496]",497794.7549430773,82965.79249051287,235606.26927813
2802778,[400.       400.        20.573992],35,36,8,10.823529411764707,20.573991775512695,4.1111016273498535,15.882307234932394,484,14.235294117647058,52,"[53.875160217285156, 51.69668197631836, 16.84989356994629]","[-11.036623001098633, -112.0542221069336, 0.0]","[42.838539123535156, -60.357540130615234, 16.84989356994629]",420337.52537748753,12362.868393455514,46929.76959335291
2805536,[400.       400.         7.614467],3,8,8,8.0,7.614467144012451,4.0968403816223145,5.855653762817383,20,10.0,10,"[13.62127685546875, 14.215530395507812, 7.614467144012451]","[-105.57939147949219, 69.13522338867188, 0.0]","[-91.95811462402344, 83.35075378417969, 7.614467144012451]",2261.776338066904,1130.888169033452,1474.4172575147932
2800145,[413.19324  412.8288    18.686237],4,34,8,16.666666666666668,18.686237335205078,15.475591659545898,16.576544125874836,73,24.333333333333332,53,"[152.20892333984375, 179.7570037841797, 15.475591659545898]","[60.98429870605469, -212.8288116455078, 0.0]","[213.19322204589844, -33.071807861328125, 15.475591659545898]",847120.2602949926,282373.4200983309,423421.7828079765
2808796,[400.      400.       47.43416],33,40,8,20.0,47.43415832519531,4.20609712600708,20.57166361808777,896,28.0,58,"[26.81220245361328, 25.136056900024414, 47.43415832519531]","[49.982994079589844, -3.1307506561279297, 0.0]","[76.79519653320312, 22.005306243896484, 47.43415832519531]",276230.12392033794,8632.19137251056,31968.39551090683
2802109,[400.      400.       20.78524],84,40,8,19.63855421686747,20.785240173339844,4.0817155838012695,14.009092916925269,2325,28.012048192771083,60,"[123.70781707763672, 60.25739669799805, 15.161201477050781]","[-82.2741470336914, 52.678958892822266, 0.0]","[41.43367004394531, 112.93635559082031, 15.161201477050781]",800048.381373107,9639.137124977195,113016.31106929033
2805032,[400.       464.7577    17.611897],4,34,8,18.0,17.611896514892578,16.125722885131836,16.976334889729817,75,25.0,49,"[96.62371826171875, 183.6436309814453, 17.611896514892578]","[58.58925247192383, -264.7576904296875, 0.0]","[155.2129669189453, -81.11405944824219, 17.611896514892578]",370681.2297231574,123560.40990771913,312511.2994586386
2809548,[400.       400.        23.790342],61,58,8,17.833333333333332,23.790342330932617,4.484775066375732,16.164508549372353,1489,24.816666666666666,85,"[79.52113342285156, 69.2854232788086, 15.673583984375]","[-81.96658325195312, -162.7974395751953, 0.0]","[-2.4454498291015625, -93.51201629638672, 15.673583984375]",898639.7949789164,14977.329916315271,86356.04646152303
2803871,[400.       400.        19.502386],8,64,8,23.714285714285715,19.50238609313965,10.363082885742188,16.17743750980922,235,33.57142857142857,94,"[84.1631851196289, 95.65641784667969, 19.50238609313965]","[-176.92608642578125, -39.442134857177734, 0.0]","[-92.76290130615234, 56.21428298950195, 19.50238609313965]",379204.9553871391,54172.13648387702,157008.81149714632
2800415,[400.       400.        21.086742],81,78,8,13.425,21.086742401123047,4.163249492645264,12.89302717447281,1451,18.1375,115,"[93.76416778564453, 83.70089721679688, 15.360685348510742]","[-150.60626220703125, 60.733245849609375, 0.0]","[-56.84209442138672, 144.43414306640625, 15.360685348510742]",758373.1506096356,9479.664382620444,120552.88546049863
2805892,[400.     400.      20.0572],9,80,8,32.0,20.057199478149414,4.514337539672852,15.487091898918152,368,46.0,118,"[91.4650650024414, 115.49439239501953, 16.980649948120117]","[5.731985092163086, 59.85224151611328, 0.0]","[97.19705200195312, 175.3466339111328, 16.980649948120117]",469664.9703430426,58708.12129288033,179378.53138987944
2803648,[400.       400.        19.161882],18,26,8,12.0,19.161882400512695,7.270127773284912,15.454324525945326,276,16.235294117647058,37,"[79.05889892578125, 73.0599136352539, 17.449260711669922]","[-141.51516723632812, -18.85600471496582, 0.0]","[-62.456268310546875, 54.20390701293945, 17.449260711669922]",482442.9424515131,28378.996614794887,100787.56112942107
2803074,[400.      400.       19.64295],35,92,8,26.235294117647058,19.6429500579834,4.241466045379639,14.375263873268576,1270,37.35294117647059,136,"[56.51274871826172, 50.07129669189453, 18.305328369140625]","[66.04966735839844, -98.0631103515625, 0.0]","[122.56241607666016, -47.99181365966797, 18.305328369140625]",481554.2338021972,14163.35981771168,51797.97643365418
2803522,[400.       400.        21.104862],164,36,8,11.36196319018405,21.104862213134766,4.063188552856445,8.167269794487515,2452,15.042944785276074,52,"[32.28337478637695, 33.607421875, 20.20524024963379]","[17.05145263671875, -30.90833854675293, 0.0]","[49.3348274230957, 2.699082851409912, 20.20524024963379]",478553.63593002013,2935.9118768712906,21921.8972745133
2805791,[400.        400.          4.8766646],3,24,8,16.0,4.876664638519287,4.7153449058532715,4.796004772186279,44,22.0,34,"[10.815876007080078, 16.174720764160156, 4.876664638519287]","[-5.589305877685547, -4.502938270568848, 0.0]","[5.226570129394531, 11.671783447265625, 4.876664638519287]",1058.0911730173646,529.0455865086823,853.1421678394447
2805178,[400.       400.        27.348824],18,156,8,36.705882352941174,27.34882354736328,2.0,14.180507435518152,915,53.8235294117647,234,"[77.28392028808594, 93.91997528076172, 17.849485397338867]","[37.6846809387207, -27.169952392578125, 0.0]","[114.96859741210938, 66.7500228881836, 17.849485397338867]",416776.7167716772,24516.277457157485,129560.55267211325
2803334,[400.       400.        12.769009],4,16,8,10.666666666666666,12.76900863647461,7.846602916717529,11.087412675221762,42,14.0,22,"[72.14872741699219, 98.79603576660156, 12.646626472473145]","[-94.57539367675781, -84.79536437988281, 0.0]","[-22.426666259765625, 14.0006685256958, 12.646626472473145]",141383.35558561512,47127.78519520504,90145.25527564596
2802143,[400.       400.        28.052916],28,58,8,24.074074074074073,28.052915573120117,7.374618053436279,16.631434087400084,924,34.22222222222222,85,"[102.67926025390625, 53.73430252075195, 25.988718032836914]","[-90.94459533691406, 8.282943725585938, 0.0]","[11.734664916992188, 62.01724624633789, 25.988718032836914]",515907.33554043237,19107.679094090083,143390.11215240313
2801488,[400.      400.       21.18054],28,104,8,27.62962962962963,21.180540084838867,4.1543684005737305,12.793401771121555,1067,39.51851851851852,154,"[98.66213989257812, 71.9888916015625, 17.166845321655273]","[94.67941284179688, 10.424053192138672, 0.0]","[193.341552734375, 82.4129409790039, 17.166845321655273]",580718.3226755653,21508.086025020937,121928.85306202405
2808972,[400.       400.        18.147596],8,12,8,8.857142857142858,18.14759635925293,4.445872783660889,14.683040278298515,79,11.285714285714286,16,"[113.77147674560547, 117.18605041503906, 15.967880249023438]","[70.41529083251953, -155.07635498046875, 0.0]","[184.186767578125, -37.89030075073242, 15.967880249023438]",491266.0409241494,70180.8629891642,212890.6527535591
2806009,[400.      400.       22.40077],71,62,8,11.514285714285714,22.40077018737793,4.1554274559021,11.875612327030726,1071,15.3,93,"[91.86455535888672, 71.41101837158203, 19.787704467773438]","[-86.80987548828125, -159.4585418701172, 0.0]","[5.054679870605469, -88.04752349853516, 19.787704467773438]",786758.0257243231,11239.400367490327,129810.14028791277
2801555,[400.       400.        19.475847],99,24,8,11.551020408163266,19.475847244262695,3.9918806552886963,10.195210741490733,1502,15.326530612244898,34,"[39.658966064453125, 62.11634063720703, 17.500316619873047]","[-105.7686767578125, 88.52376556396484, 0.0]","[-66.10971069335938, 150.64010620117188, 17.500316619873047]",590354.2109820207,6024.022561041028,43111.50227764227
2806891,[406.10767  400.        19.351093],24,38,8,10.608695652173912,19.351093292236328,8.057217597961426,15.98990249633789,320,13.91304347826087,55,"[144.8124542236328, 162.79501342773438, 18.64824867248535]","[-206.107666015625, -115.80613708496094, 0.0]","[-61.29521179199219, 46.988868713378906, 18.64824867248535]",1578680.56664155,68638.28550615437,439627.6945630144
2802184,[400.       400.        28.331749],30,44,8,17.448275862068964,28.331748962402344,7.595621109008789,17.316875753731562,707,24.379310344827587,64,"[77.88261413574219, 68.64018249511719, 26.79855728149414]","[-117.94764709472656, 19.437931060791016, 0.0]","[-40.065032958984375, 88.07810974121094, 26.79855728149414]",766344.2667735151,26425.664371500523,143261.77895503526
2810447,[400.       400.        20.017189],30,40,8,20.20689655172414,20.017189025878906,4.148361682891846,11.53021421103642,821,28.310344827586206,58,"[63.11487579345703, 33.8182258605957, 17.130962371826172]","[84.31499481201172, -71.06709289550781, 0.0]","[147.42987060546875, -37.24886703491211, 17.130962371826172]",264124.87067046104,9107.754161050381,36564.89354521292
2803018,[400.       400.        23.659206],48,48,8,12.51063829787234,23.65920639038086,3.920337438583374,11.207807444511577,788,16.76595744680851,70,"[91.16413879394531, 99.62088012695312, 16.548526763916016]","[-175.20883178710938, -133.44155883789062, 0.0]","[-84.04469299316406, -33.820682525634766, 16.548526763916016]",1276109.575222324,27151.267557921783,150291.2608744926
2800723,[400.       400.        25.810179],125,32,8,12.5,25.810178756713867,4.071651935577393,11.735802596615207,2081,16.782258064516128,46,"[52.23230743408203, 58.097496032714844, 20.409339904785156]","[-125.0162124633789, -41.6396598815918, 0.0]","[-72.78390502929688, 16.457836151123047, 20.409339904785156]",710615.6973731058,5730.771753008917,61933.494548257666
2802215,[400.       400.        17.333994],3,64,12,38.0,17.333993911743164,16.33945083618164,16.836722373962402,110,55.0,94,"[91.92009735107422, 112.42263793945312, 17.333993911743164]","[-191.280029296875, -116.48077392578125, 0.0]","[-99.35993194580078, -4.058139801025391, 17.333993911743164]",224421.1966215896,112210.5983107948,179127.7505532185
2800044,[400.      400.       19.35918],9,24,8,19.25,19.359180450439453,12.76244068145752,15.919269680976868,215,26.875,34,"[66.80182647705078, 57.3402214050293, 16.102664947509766]","[40.425819396972656, -76.18376159667969, 0.0]","[107.22764587402344, -18.84354019165039, 16.102664947509766]",156891.61179157457,19611.45147394682,61680.15537825825
2800489,[400.       400.        24.122194],119,96,8,20.10169491525424,24.122194290161133,4.116939067840576,12.915603835703964,3338,28.28813559322034,142,"[70.23513793945312, 54.70208740234375, 15.308768272399902]","[-139.78460693359375, -147.8997344970703, 0.0]","[-69.54946899414062, -93.19764709472656, 15.308768272399902]",1333415.46492742,11300.131058706942,58816.42018892191
2805989,[400.       400.        26.302927],38,16,8,9.621621621621621,26.302927017211914,4.30915641784668,16.26030545621305,460,12.432432432432432,22,"[32.97028350830078, 55.80445098876953, 15.458403587341309]","[9.518434524536133, -28.197105407714844, 0.0]","[42.48871612548828, 27.607345581054688, 15.458403587341309]",334004.38698294654,9027.145594133692,28441.73842735563
2800185,[400.       400.        30.229837],3,72,36,54.0,30.22983741760254,21.89224624633789,26.061041831970215,160,80.0,108,"[98.39784240722656, 99.55305480957031, 30.22983741760254]","[-94.31917572021484, -112.65908813476562, 0.0]","[4.078666687011719, -13.106033325195312, 30.22983741760254]",502998.73897851235,251499.36948925618,296125.6166573222
2800398,[400.      400.       32.19311],64,110,8,20.126984126984127,32.193111419677734,12.601287841796875,19.74813759516156,1746,27.714285714285715,145,"[36.33582305908203, 53.85633087158203, 23.768234252929688]","[61.318580627441406, 16.172157287597656, 0.0]","[97.65440368652344, 70.02848815917969, 23.768234252929688]",1004037.9388251409,15937.110140081606,46512.392959406185
2801638,[400.       400.        33.752274],58,40,8,15.368421052631579,33.75227355957031,4.098748683929443,12.721195212581701,1200,21.05263157894737,58,"[24.64185905456543, 52.59846115112305, 33.62894821166992]","[-13.651257514953613, -32.014625549316406, 0.0]","[10.990601539611816, 20.58383560180664, 33.62894821166992]",368144.12306997826,6458.668825789091,43587.28237144153
2801657,[400.      400.       16.95619],2,24,24,24.0,16.95619010925293,16.95619010925293,16.95619010925293,34,34.0,34,"[56.52679443359375, 72.79180145263672, 16.95619010925293]","[-28.787973403930664, -36.05989074707031, 0.0]","[27.738821029663086, 36.731910705566406, 16.95619010925293]",69769.4183552247,69769.4183552247,69769.4183552247
2803737,[400.      400.       20.49884],18,60,8,16.941176470588236,20.49884033203125,4.1517815589904785,15.170923794017119,398,23.41176470588235,88,"[89.73716735839844, 87.78656005859375, 20.42664337158203]","[-52.07762908935547, 46.58443832397461, 0.0]","[37.6595344543457, 134.37100219726562, 20.42664337158203]",685964.8829154657,40350.87546561564,160915.3206280597
2805578,[400.       400.        28.481428],48,48,8,15.319148936170214,28.481428146362305,4.141089916229248,15.225331539803364,986,20.97872340425532,70,"[21.226882934570312, 51.89720916748047, 19.63184928894043]","[-55.96991729736328, -41.877342224121094, 0.0]","[-34.74303436279297, 10.019867897033691, 19.63184928894043]",368337.0641390638,7836.958811469443,21626.759362310724
2802995,[400.       400.        20.246496],42,40,8,18.341463414634145,20.246496200561523,4.421961307525635,12.836067129925985,1046,25.51219512195122,58,"[68.7498779296875, 63.94182586669922, 17.13376808166504]","[-111.19818878173828, 99.75215911865234, 0.0]","[-42.448307037353516, 163.69398498535156, 17.13376808166504]",445691.07020263525,10870.513907381348,75319.92398273472
2802139,[400.       400.        19.633848],19,82,8,26.555555555555557,19.633848190307617,2.0,13.773193942175972,679,37.72222222222222,119,"[66.05322265625, 62.71746826171875, 17.809616088867188]","[63.73293685913086, 64.24028015136719, 0.0]","[129.78616333007812, 126.95774841308594, 17.809616088867188]",362922.63942422636,20162.368856901463,73779.73868510977
2804644,[434.9558   400.        20.758287],7,28,8,12.666666666666666,20.75828742980957,15.114049911499023,16.928693294525146,102,17.0,40,"[239.06491088867188, 254.82142639160156, 15.114049911499023]","[-120.67305755615234, -69.750732421875, 0.0]","[118.39185333251953, 185.07069396972656, 15.114049911499023]",1653236.145455333,275539.3575758888,920730.7146657711
2802333,[400.       400.        21.655699],76,108,8,19.92,21.655698776245117,4.09564208984375,14.86790517171224,2091,27.88,156,"[107.62743377685547, 91.1927261352539, 16.195161819458008]","[-102.2894515991211, 32.84003448486328, 0.0]","[5.337982177734375, 124.03276062011719, 16.195161819458008]",825569.8244386091,11007.597659181456,158952.9073439351
2808174,[400.       400.        20.348343],94,36,8,11.204301075268818,20.348342895507812,4.209724426269531,12.028637075936922,1377,14.806451612903226,52,"[52.57027053833008, 67.67110443115234, 18.104345321655273]","[-90.45718383789062, -46.65961456298828, 0.0]","[-37.88691329956055, 21.011489868164062, 18.104345321655273]",888561.699077703,9554.426871803253,64405.99607388358
2805927,[400.      400.       22.31319],86,86,8,19.529411764705884,22.313190460205078,4.1669230461120605,12.556194097855512,2370,27.88235294117647,139,"[87.6373291015625, 59.88970184326172, 18.471216201782227]","[-53.03316879272461, 65.11450958251953, 0.0]","[34.604164123535156, 125.00421142578125, 18.471216201782227]",840500.8099208862,9888.244822598659,96947.54027840341
2805866,[400.      400.       32.31895],47,164,8,26.47826086956522,32.31895065307617,4.073793888092041,16.471817462340645,1721,37.41304347826087,230,"[40.737483978271484, 48.93587875366211, 16.948802947998047]","[12.43829345703125, -62.763607025146484, 0.0]","[53.175777435302734, -13.827728271484375, 16.948802947998047]",465145.6250439724,10111.8614139994,33787.85522230912
2805935,[400.       400.        19.023968],12,24,8,10.909090909090908,19.023967742919922,4.268927097320557,14.750849853862416,158,14.363636363636363,34,"[47.237762451171875, 61.92698669433594, 17.325523376464844]","[69.89620208740234, 76.30741882324219, 0.0]","[117.13396453857422, 138.23440551757812, 17.325523376464844]",233297.02468899262,21208.820426272054,50682.21989766715
2801468,[400.       400.        40.142643],38,56,8,14.216216216216216,40.142642974853516,4.299542427062988,16.30306502935049,715,19.324324324324323,82,"[67.04794311523438, 32.9516487121582, 40.142642974853516]","[-161.41224670410156, -79.96260833740234, 0.0]","[-94.36430358886719, -47.01095962524414, 40.142642974853516]",534741.7817472108,14452.480587762457,88688.75760458787
2806532,[400.       400.         4.428508],2,8,8,8.0,4.4285078048706055,4.4285078048706055,4.4285078048706055,10,10.0,10,"[11.761604309082031, 7.903835296630859, 4.4285078048706055]","[-101.97080993652344, 16.5427188873291, 0.0]","[-90.2092056274414, 24.44655418395996, 4.4285078048706055]",411.6819828240229,411.6819828240229,411.6819828240229
2800180,[400.      400.       44.18939],19,56,8,19.0,44.189388275146484,4.8523101806640625,24.51551866531372,483,26.833333333333332,82,"[56.58681106567383, 34.832008361816406, 36.09675979614258]","[-49.225379943847656, -127.15556335449219, 0.0]","[7.361431121826172, -92.32355499267578, 36.09675979614258]",563861.0933506732,31325.61629725962,71147.87862472706
2800380,[400.       400.        22.496449],60,50,8,16.8135593220339,22.496448516845703,4.322270393371582,12.936228404610844,1390,23.559322033898304,79,"[50.74285125732422, 61.83808135986328, 16.619749069213867]","[9.187490463256836, 76.89232635498047, 0.0]","[59.93034362792969, 138.73040771484375, 16.619749069213867]",449606.1226386739,7620.442756587695,52150.12476113473
2801463,[400.       400.        21.721561],85,68,8,22.428571428571427,21.721561431884766,4.493765354156494,15.178593357404074,2746,32.69047619047619,104,"[73.53347778320312, 72.22457122802734, 15.301270484924316]","[-133.04010009765625, 49.157623291015625, 0.0]","[-59.506622314453125, 121.38219451904297, 15.301270484924316]",741470.7444218909,8827.032671689181,81263.88317685603
2809560,[404.1167  400.       56.87331],11,128,8,43.4,56.87331008911133,4.279442310333252,25.44999442100525,633,63.3,190,"[158.53025817871094, 87.08504486083984, 17.928279876708984]","[45.586456298828125, -93.90254211425781, 0.0]","[204.11671447753906, -6.817497253417969, 17.928279876708984]",898239.5957821056,89823.95957821053,247510.92323081545
2800382,[400.      400.       30.17742],29,42,8,21.642857142857142,30.177419662475586,4.286472320556641,15.94901214327131,883,31.535714285714285,65,"[68.73713684082031, 54.10179138183594, 16.062559127807617]","[-124.18656921386719, 66.43892669677734, 0.0]","[-55.449432373046875, 120.54071807861328, 16.062559127807617]",512387.16083421145,18299.541458364696,59733.48082521826
2802376,[400.      400.       17.75914],68,52,8,17.46268656716418,17.759140014648438,3.998183250427246,9.528365690316727,1575,23.507462686567163,78,"[251.13616943359375, 49.09242248535156, 14.133859634399414]","[-140.7406768798828, 76.82098388671875, 0.0]","[110.3954849243164, 125.91340637207031, 14.133859634399414]",493414.37432004407,7364.393646567822,174254.69550456433
2806510,[400.       400.        27.820312],13,40,8,20.0,27.8203125,4.376375675201416,15.291190107663473,336,28.0,58,"[40.69548797607422, 95.0558090209961, 27.8203125]","[70.35197448730469, -59.35606384277344, 0.0]","[111.0474624633789, 35.699745178222656, 27.8203125]",403479.5243025476,33623.293691878964,107618.4981270477
2805425,[400.       400.        21.405916],50,24,8,11.755102040816327,21.405916213989258,4.2490739822387695,12.837773050580706,768,15.673469387755102,34,"[97.99596405029297, 84.00163269042969, 15.38758659362793]","[-111.60104370117188, -50.63294982910156, 0.0]","[-13.605079650878906, 33.36867904663086, 15.38758659362793]",1016837.0923356288,20751.77739460467,126667.85235914095
2806823,[400.       400.        28.156034],47,40,8,16.869565217391305,28.156034469604492,4.409412860870361,16.592392683029175,1082,23.52173913043478,58,"[37.36084747314453, 26.894615173339844, 28.156034469604492]","[-78.34222412109375, 86.85457611083984, 0.0]","[-40.98137664794922, 113.74919128417969, 28.156034469604492]",646957.0113571727,14064.282855590713,28291.34154076712
2800021,[400.       400.        19.422375],14,68,8,18.0,19.422374725341797,4.614240646362305,12.79928442148062,325,25.0,100,"[58.16262435913086, 61.06987762451172, 16.55661964416504]","[-43.82161331176758, -148.49549865722656, 0.0]","[14.341011047363281, -87.42562103271484, 16.55661964416504]",147078.28953151245,11313.714579347112,58808.853896973545
2800786,[400.     400.      66.5017],22,772,8,48.38095238095238,66.50170135498047,10.06568717956543,18.237457411629812,1366,65.04761904761905,1040,"[96.02991485595703, 114.50301361083984, 66.50170135498047]","[-23.59418487548828, -177.4088592529297, 0.0]","[72.43572998046875, -62.905845642089844, 66.50170135498047]",956719.1727329739,45558.055844427334,731233.7316925426
2809497,[442.19855  400.        17.697968],15,28,8,15.285714285714286,17.697967529296875,4.295482635498047,13.221354143960136,293,20.928571428571427,40,"[257.11737060546875, 198.3079376220703, 16.968902587890625]","[-14.918808937072754, -74.15525817871094, 0.0]","[242.1985626220703, 124.15267944335938, 16.968902587890625]",1278067.7222702045,91290.5515907289,865217.4587966938
2808049,[400.       400.        19.616575],53,52,8,18.153846153846153,19.616575241088867,4.210904121398926,11.097308415632982,1312,25.23076923076923,76,"[123.0152587890625, 46.12059020996094, 16.27224349975586]","[-117.5900650024414, -15.878446578979492, 0.0]","[5.425193786621094, 30.242143630981445, 16.27224349975586]",428544.69958351087,8241.244222759824,92321.16483216573
2804449,[400.      400.       35.40436],84,396,8,43.7710843373494,35.404361724853516,3.913820743560791,16.538716614964496,5057,60.9277108433735,576,"[93.49832916259766, 107.30107116699219, 19.383464813232422]","[3.3557968139648438, -169.37135314941406, 0.0]","[96.8541259765625, -62.070281982421875, 19.383464813232422]",1334369.1725698474,16076.737018913827,194464.04612693255
2802887,[400.       400.        20.372263],39,16,8,8.736842105263158,20.372262954711914,4.153261184692383,15.76663643435428,422,11.105263157894736,22,"[38.297264099121094, 81.79769897460938, 17.528047561645508]","[-82.40814208984375, -105.7359619140625, 0.0]","[-44.110877990722656, -23.938261032104492, 17.528047561645508]",495400.2179237363,13036.847840098326,54908.85526534628
2800121,[400.      403.55862  21.51429],18,32,8,11.529411764705882,21.51428985595703,7.197315692901611,15.879962893093333,260,15.294117647058824,46,"[124.85027313232422, 159.675048828125, 16.5156192779541]","[66.92545318603516, -203.55862426757812, 0.0]","[191.77572631835938, -43.88357925415039, 16.5156192779541]",732564.2815432718,43092.01656136893,329246.68190231087
2805150,[400.       400.        21.217318],90,86,8,15.707865168539326,21.217317581176758,4.118366241455078,14.955700258190712,1963,22.0561797752809,139,"[120.88031768798828, 53.5987434387207, 19.96304702758789]","[57.92321014404297, 27.352313995361328, 0.0]","[178.80352783203125, 80.95105743408203, 19.96304702758789]",894732.8424773248,10053.178005363201,129341.24315831257
2805469,[400.       400.        16.089693],5,16,8,11.0,16.089693069458008,4.239417552947998,9.908725619316101,58,14.5,22,"[17.00387954711914, 20.304622650146484, 14.878227233886719]","[-49.088558197021484, -67.2904281616211, 0.0]","[-32.084678649902344, -46.98580551147461, 14.878227233886719]",11224.505469059779,2806.1263672649447,5136.817423412576
2806767,[495.93475  409.45123   20.546867],15,396,8,41.0,20.54686737060547,4.642499923706055,14.994650295802526,857,61.214285714285715,612,"[295.2037353515625, 251.04519653320312, 20.54686737060547]","[0.73101806640625, -41.59396743774414, 0.0]","[295.93475341796875, 209.45123291015625, 20.54686737060547]",1816651.8599442905,129760.84713887789,1522717.6746440283
2802212,[400.       400.        32.312984],29,28,8,14.642857142857142,32.312984466552734,3.923305034637451,14.482638810362134,559,19.964285714285715,40,"[160.63729858398438, 118.08676147460938, 14.917734146118164]","[0.5637159943580627, -165.57252502441406, 0.0]","[161.20101928710938, -47.48575973510742, 14.917734146118164]",602459.0815984169,21516.395771372034,282976.5804986827
2807290,[400.       400.        18.752237],54,40,8,11.547169811320755,18.75223731994629,4.081207275390625,7.836671397371112,812,15.320754716981131,58,"[46.329586029052734, 67.58203125, 13.013998031616211]","[-43.1466178894043, 57.103912353515625, 0.0]","[3.1829681396484375, 124.68594360351562, 13.013998031616211]",187061.83898572501,3529.4686601080175,40747.44640292328
2808819,[426.9228  406.32495  93.     ],12,202,8,34.0,93.0,4.670431137084961,17.090358300642535,547,49.72727272727273,301,"[159.87091064453125, 239.8937530517578, 10.376033782958984]","[-108.15424346923828, -33.56878662109375, 0.0]","[51.71666717529297, 206.32496643066406, 10.376033782958984]",1456581.9969677643,132416.54517888764,397941.9875454657
2806233,[400.       400.        20.221075],25,32,8,15.416666666666666,20.2210750579834,4.326848983764648,11.96216764052709,507,21.125,46,"[31.12253189086914, 73.4483413696289, 18.830162048339844]","[61.93680191040039, -161.52386474609375, 0.0]","[93.05933380126953, -88.07552337646484, 18.830162048339844]",258922.6400454853,10788.443335228556,43043.83629265546
2800026,[400.       400.        18.399385],70,28,8,9.91304347826087,18.399385452270508,3.9804983139038086,7.896051185718481,888,12.869565217391305,40,"[41.46712875366211, 54.19017791748047, 14.458565711975098]","[-101.21517181396484, 5.782533645629883, 0.0]","[-59.748043060302734, 59.97270965576172, 14.458565711975098]",185617.65043806395,2690.1108759139706,32490.002139400283
2800240,[400.       400.        21.733725],30,24,8,14.620689655172415,21.73372459411621,12.87827205657959,16.534645244993012,578,19.93103448275862,34,"[59.03837585449219, 34.38619613647461, 17.145200729370117]","[-79.78141784667969, -15.726993560791016, 0.0]","[-20.743040084838867, 18.659202575683594, 17.145200729370117]",222641.3114477685,7677.286601647191,34806.561795218724
2802417,[400.       400.        21.226692],69,74,8,24.147058823529413,21.22669219970703,4.310367107391357,15.614564341657301,2345,34.48529411764706,111,"[79.5587387084961, 46.84363555908203, 16.330270767211914]","[-137.10940551757812, 49.09516143798828, 0.0]","[-57.55066680908203, 95.93879699707031, 16.330270767211914]",701975.0128789485,10323.161954102185,60859.98887175749
2802290,[419.28552  400.        28.866196],36,587,8,38.65714285714286,28.866195678710938,4.063275337219238,16.299409839085172,1691,48.31428571428572,584,"[157.71939086914062, 163.75228881835938, 23.191774368286133]","[-219.28550720214844, -20.282363891601562, 0.0]","[-61.56611633300781, 143.4699249267578, 23.191774368286133]",1077853.0730117802,30795.802086050862,598971.8982437189
2808460,[400.      400.       17.23993],36,56,8,17.714285714285715,17.23992919921875,4.275917053222656,8.66077686037336,860,24.571428571428573,82,"[56.85610580444336, 86.03868103027344, 15.028937339782715]","[43.6428337097168, 35.34771728515625, 0.0]","[100.49893951416016, 121.38639831542969, 15.028937339782715]",207910.72691085553,5940.306483167303,73518.92166240892
2802195,[400.       400.        30.111467],41,94,8,27.55,30.111467361450195,4.315954685211182,18.547950208187103,1583,39.575,139,"[98.55644989013672, 73.2259292602539, 16.564603805541992]","[-108.35047912597656, 65.48270416259766, 0.0]","[-9.794029235839844, 138.70863342285156, 16.564603805541992]",778715.8096737653,19467.89524184413,119544.88426357362
2802775,[400.        400.          7.8347416],6,56,8,26.8,7.834741592407227,4.4198713302612305,6.4076924324035645,181,36.2,74,"[72.36782836914062, 91.96118927001953, 7.834741592407227]","[90.37765502929688, -22.222373962402344, 0.0]","[162.7454833984375, 69.73881530761719, 7.834741592407227]",68519.09316308014,13703.818632616027,52140.45257535
2800932,[400.       400.        18.290253],9,68,8,20.5,18.290252685546875,4.432476043701172,14.471266388893127,232,29.0,102,"[77.3233871459961, 77.5894775390625, 18.290252685546875]","[78.54276275634766, -71.87155151367188, 0.0]","[155.86614990234375, 5.717926025390625, 18.290252685546875]",263557.4494397832,32944.6811799729,109732.027316904
2803271,[400.       400.        19.419935],4,40,8,28.0,19.41993522644043,16.751508712768555,18.281466166178387,120,40.0,58,"[115.48567199707031, 114.63697814941406, 16.751508712768555]","[3.6170215606689453, -128.5782012939453, 0.0]","[119.10269165039062, -13.94122314453125, 16.751508712768555]",487719.1364227664,162573.04547425546,221772.02173739386
2802478,[400.      400.       20.59995],129,30,8,11.78125,20.599950790405273,4.037981986999512,11.839623868465424,2006,15.671875,43,"[33.307334899902344, 48.412879943847656, 15.975933074951172]","[-51.08340835571289, 55.68744659423828, 0.0]","[-17.776071548461914, 104.10032653808594, 15.975933074951172]",696251.0886413506,5439.461630010554,25761.257554309963
