scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,min_coords_biggest_building,max_coords_biggest_building,scene_total_area,tot_buildings_area,avg_building_area,max_building_area,min_occuppied_percentage_area,max_occuppied_percentage_area,avg_occuppied_percentage_area,total_occuppied_percentage_area,tot_buildings_volume_max,avg_building_volume,max_building_volume
2801644,[400.       400.        22.904884],38,66,8,20.594594594594593,22.904884338378906,7.188785552978516,16.205240365621204,1083,29.27027027027027,97,[ 92.67742 -71.53786   0.     ],[166.72426   10.726349  16.76098 ],160000.0,35245.8038336032,952.5892928000864,6091.404235536349,0.12610591575505053,3.8071276472102182,0.595368308000054,22.028627396001998,569349.755239193,15387.831222680888,102097.90825561284
2800203,[400.       400.        50.426365],31,92,8,24.2,50.42636489868164,6.967032432556152,16.283710590998332,1033,34.43333333333333,136,[-61.3661 -47.4283   0.    ],[65.74085   9.734122 19.49255 ],160000.0,34067.63893563735,1135.5879645212449,7265.741169181547,0.03886898821234354,4.541088230738467,0.709742477825778,21.29227433477334,616360.0919659048,20545.3363988635,141627.82227343816
2802214,[400.       400.        16.211834],3,8,8,8.0,16.211833953857422,4.5370283126831055,10.374431133270264,20,10.0,10,[-88.45741  -84.896996   0.      ],[-61.113583 -63.467808  16.211834],160000.0,941.7256301719026,470.8628150859513,585.9560698764544,0.2223559751846551,0.366222543672784,0.29428925942871953,0.5885785188574391,11113.559076943224,5556.779538471612,9499.422509091955
2809768,[400.       400.        19.754175],11,56,8,14.6,19.754175186157227,4.39956521987915,10.734330081939698,199,19.9,82,[ -0.34369218 -33.92155      0.        ],[76.58268  31.801773 15.636755],160000.0,14147.479507212063,1414.7479507212063,5379.956934978487,0.04902427492370407,3.3624730843615542,0.884217469200754,8.84217469200754,178560.41748072597,17856.041748072596,79057.19487206647
2803073,[400.       400.        27.278164],21,24,8,10.5,27.27816390991211,4.406041622161865,18.335983300209044,279,13.95,38,[  -8.721443 -157.02701     0.      ],[ 49.417953 -84.17953   21.74962 ],160000.0,21791.280192777103,1089.5640096388552,4235.308580941928,0.17816842229003668,2.6470678630887052,0.6809775060242844,13.619550120485687,454465.721994306,22723.2860997153,92116.35407169069
2802473,[400.       400.        30.858494],48,36,8,18.46808510638298,30.85849380493164,4.656930923461914,19.076368565255024,1210,25.74468085106383,52,[ -74.24237 -101.14687    0.     ],[-10.021194 -56.930977  28.589342],160000.0,35426.83648700941,753.7624784470087,2982.762560994812,0.12261209032309126,1.8642266006217574,0.4711015490293804,22.141772804380878,692863.5411829918,14741.777471978548,81182.20680565781
2801543,[400.       400.        22.997097],72,66,8,19.43661971830986,22.99709701538086,4.044548988342285,8.946523142532564,1928,27.154929577464788,97,[  15.962824 -110.831215    0.      ],[ 55.89775  -61.37187   19.914717],160000.0,26746.621250496086,376.7129753590998,2556.2544113105396,0.021188659122781246,1.5976590070690873,0.2354456095994374,16.71663828156005,351724.904605208,4953.871895847999,39334.66031232674
2804794,[400.       400.        20.203314],12,20,8,12.181818181818182,20.20331382751465,4.9513840675354,13.56645848534324,179,16.272727272727273,28,[46.06857 72.50603  0.     ],[ 73.46001  112.73698   17.119705],160000.0,6530.398030143981,593.6725481949073,1101.9835373343376,0.07972634769539581,0.688739710833961,0.3710453426218171,4.081498768839987,102045.54884940202,9276.868077218365,18865.633294632284
2800227,[400.      400.       53.46693],19,34,8,14.777777777777779,53.4669303894043,4.458223342895508,22.560866938696968,363,20.166666666666668,49,[ -30.251713 -163.07501     0.      ],[  14.856812 -100.034775   34.228313],160000.0,10179.787249506693,565.5437360837052,2843.652083261695,0.17063494925361739,1.7772825520385596,0.35346483505231574,6.362367030941684,282655.68512453075,15703.093618029483,97333.41483737994
2806648,[400.       400.        19.732088],41,68,8,11.9,19.732088088989258,3.980983018875122,9.68897711634636,634,15.85,100,[-128.0078   -59.60947    0.     ],[-31.810165  36.303104  15.627583],160000.0,31912.61180120616,797.815295030154,9226.56255597528,0.016662932264457597,5.76660159748455,0.49863455939384627,19.945382375753855,479347.1699337246,11983.679248343113,144188.8679966932
2802187,[400.       400.        37.088852],30,90,8,28.96551724137931,37.08885192871094,4.669460773468018,19.528388270016375,1226,42.275862068965516,153,[86.72758    4.3784866  0.       ],[153.98962   67.92004   15.905075],160000.0,35816.523910914926,1235.0525486522388,4273.93468938407,0.027864429816472695,2.671209180865044,0.7719078429076495,22.38532744432183,674633.2971684985,23263.217143741327,67977.25209278766
2800401,[400.       401.83398   18.769714],29,46,8,11.857142857142858,18.76971435546875,4.124432563781738,7.85729946408953,442,15.785714285714286,67,[62.841022  -1.0457611  0.       ],[116.90462  201.83397   18.769714],160733.6,22620.365693398668,807.8702033356667,10968.407531671808,0.07669415147537852,6.823967084772413,0.5026144096499222,14.073203470197823,359501.13435609057,12839.326227003234,205873.8763038519
2802140,[439.45837 400.       21.06545],16,256,8,38.4,21.06545066833496,4.443088531494141,15.665570576985678,842,56.13333333333333,390,[-60.37881  -21.155663   0.      ],[46.11587  61.20964  19.152153],175783.34,35213.15319595653,2347.543546397102,13596.441347946879,0.11283202443436295,7.734772281544382,1.3354755327306729,20.032132990960093,557315.4411689689,37154.36274459793,167992.47395172072
2809556,[400.       400.        36.264294],42,32,8,16.097560975609756,36.2642936706543,7.114449977874756,16.481478191003568,908,22.146341463414632,46,[-131.31877  -83.87863    0.     ],[-87.84585  -37.881664  16.093744],160000.0,24114.32595744158,588.1542916449166,1999.6226311721548,0.06437313084552443,1.2497641444825967,0.3675964322780728,15.071453723400985,396102.5576278023,9661.037990922005,32181.41527849439
2801487,[400.       400.        29.061611],22,78,8,14.761904761904763,29.06161117553711,12.630902290344238,17.12696729387556,425,20.238095238095237,115,[-147.57118   36.56855    0.     ],[-79.0479   104.094894  20.265438],160000.0,24783.49813422907,1180.166577820432,4627.126929495251,0.27350872601615267,2.891954330934532,0.7376041111377699,15.489686333893168,409915.74627081887,19519.797441467566,93770.75427721835
2802200,[400.      400.       32.29067],21,102,16,36.4,32.29066848754883,7.64061975479126,17.493432545661925,1056,52.8,151,[  22.910557 -145.97139     0.      ],[ 99.043785 -12.688377  20.504288],160000.0,29367.69853410758,1468.3849267053788,10147.266011076834,0.07860042867621758,6.342041256923022,0.9177405791908619,18.354811583817238,541727.5123938662,27086.37561969331,208062.46185972146
2800148,[400.       400.        53.502163],20,96,8,16.31578947368421,53.50216293334961,4.606743812561035,14.87467612718281,415,21.842105263157894,128,[-74.99395    9.353384   0.      ],[-11.435473  94.145454  16.897305],160000.0,30314.23772378478,1595.4861959886723,6045.400621189387,0.0635195973407781,3.778375388243367,0.9971788724929203,18.946398577365485,441828.1684904417,23254.11413107588,91063.8797203359
2802461,[400.       400.        20.917519],95,24,6,11.361702127659575,20.917518615722656,3.8916516304016113,12.829205411545773,1414,15.042553191489361,34,[  -7.709013 -140.30608     0.      ],[ 29.84323  -99.129005  17.27751 ],160000.0,45126.675878042835,480.0710199791791,1546.2913321766246,0.0457587114200777,0.9664320826103904,0.3000443874869869,28.204172423776765,680045.1642853245,7234.523024311961,26716.063474210256
2800284,[412.14563  400.        27.384598],12,28,8,14.545454545454545,27.384597778320312,15.271393775939941,18.552712787281383,218,19.818181818181817,40,[91.51838  14.293938  0.      ],[212.14563   74.20392   17.156487],164858.25,29363.81810067946,2669.438009152678,7226.776268534304,0.2651683972530668,4.38363034214806,1.6192322854043872,17.81155513944826,519046.29307263566,47186.02664296687,123986.08957078925
2800622,[400.      400.       46.80208],30,40,8,14.344827586206897,46.80207824707031,4.21206521987915,18.416769915613635,566,19.517241379310345,58,[20.255083 94.113945  0.      ],[ 47.06726  119.249954  46.80208 ],160000.0,8254.271313131414,284.6300452803936,673.9511447228288,0.004529603629198391,0.42121946545176797,0.177893778300246,5.158919570707133,217636.80181009058,7504.717303796226,31542.31421002044
2803204,[400.       400.        27.350662],46,114,8,23.022222222222222,27.350662231445312,7.614980697631836,16.498955917358398,1464,32.53333333333333,169,[-52.124847  73.35188    0.      ],[ -4.3163834 135.04524    26.096088 ],160000.0,35877.40613873755,797.2756919719455,2949.464753821492,0.14010813242391124,1.8434154711384325,0.4982973074824659,22.42337883671097,629101.9951598961,13980.044336886585,76969.49297620515
2802142,[400.      402.8352   40.09473],28,38,8,19.333333333333332,40.094730377197266,7.249378204345703,18.937053433171027,729,27.0,55,[ -18.295807 -202.8352      0.      ],[ 21.267708 -77.2223    13.83868 ],161134.08,35209.726885591735,1304.0639587256198,4969.6881100020255,0.09440135906388497,3.0841943354445376,0.8093036394908284,21.851198266252364,652585.6904562023,24169.84038726675,68773.92478268936
2800163,[400.       400.        37.272793],34,68,8,21.272727272727273,37.27279281616211,8.157240867614746,17.57883817499334,989,29.96969696969697,100,[32.601635 34.64143   0.      ],[112.07753  123.94266   17.016788],160000.0,41402.751230960195,1254.6288251806122,7097.2949792594445,0.030376360645645945,4.435809362037152,0.7841430157378826,25.876719519350125,725217.755609846,21976.29562454078,120773.16746114545
2801696,[400.       400.        21.677588],56,304,8,17.054545454545455,21.677587509155273,4.043101787567139,9.630927580053156,1297,23.581818181818182,454,[59.460297 50.6861    0.      ],[153.48555   98.08477   19.526999],160000.0,25031.69477318834,455.12172314887897,4456.671971117787,0.09861388292374614,2.7854199819486167,0.2844510769680493,15.644809233242713,339157.9129474842,6166.507508136078,87025.42698368552
2807214,[400.       400.        20.771473],116,32,8,13.269565217391305,20.771472930908203,4.0428314208984375,10.76647311915522,2059,17.904347826086955,46,[-12.606937  11.546299   0.      ],[16.652803 56.86447  19.642612],160000.0,41318.99595226199,359.2956169761912,1758.0122639387846,0.04564405390558022,1.0987576649617403,0.2245597606101195,25.824372470163745,554743.0533367373,4823.85263771076,26046.06445782201
2805599,[400.       400.        26.320208],16,50,8,16.0,26.320207595825195,4.416289806365967,15.616281191507975,330,22.0,73,[58.4635   21.994589  0.      ],[144.72556   82.03016   20.557554],160000.0,31464.77073356944,2097.6513822379625,5178.791620356205,0.017306839572556784,3.2367447627226285,1.3110321138987266,19.6654817084809,542322.6424538768,36154.84283025845,106463.28965899885
2800378,[400.       400.        27.056013],20,38,8,14.210526315789474,27.056013107299805,4.349677562713623,14.758255055076198,365,19.210526315789473,53,[ -79.52025 -165.90344    0.     ],[ 18.849024 -96.31791   16.789587],160000.0,26586.529942630055,1399.2910496121083,6845.078253066968,0.07584168723486755,4.278173908166855,0.8745569060075676,16.61658121414379,454597.6253802639,23926.19080948757,114926.0369945602
2800370,[400.       400.        21.306334],43,42,8,15.952380952380953,21.306333541870117,4.326699733734131,9.100921880631219,921,21.928571428571427,61,[ 29.446018 -56.57525    0.      ],[68.808266 -5.312561 17.012287],160000.0,18397.56564637646,438.0372772946777,2017.814598408033,0.0361420053441695,1.2611341240050207,0.2737732983091736,11.498478528985292,225073.9444367938,5358.90343897128,34327.641343184485
2802422,[407.78253  400.        18.588417],15,44,8,19.0,18.588417053222656,11.246094703674316,16.260044983455114,373,26.642857142857142,64,[  71.2783 -172.6206    0.    ],[207.78255  -56.115414  15.417399],163113.02,47649.03048813864,3403.5021777241886,15903.453778395342,0.1921494938615448,9.7499600001006,2.0865914131272683,29.212279783781753,761277.8927999998,54376.99234285713,245189.89884326866
2805781,[400.      400.       23.00409],25,72,8,21.75,23.00408935546875,4.586485862731934,16.882728060086567,757,31.541666666666668,116,[ -7.8611836 -45.475266    0.       ],[62.504173 85.314255 12.670026],160000.0,41859.661427052924,1744.1525594605384,9203.051275029997,0.1550274615051967,5.7519070468937485,1.0900953496628365,26.162288391908074,682195.0780520122,28424.794918833843,116602.89732803525
2801550,[400.       400.        20.796247],83,80,8,22.48780487804878,20.796247482299805,4.006105899810791,13.852841848280372,2624,32.0,118,[83.229454 35.17923   0.      ],[140.31116  100.46833   16.498558],160000.0,57226.61246914407,697.885517916391,3726.813064413669,0.03520132441684837,2.329258165258543,0.43617844869774447,35.76663279321504,886571.6407565159,10811.84927751849,61487.04166398235
2802767,[401.2279   400.        25.357729],12,152,10,39.09090909090909,25.357728958129883,7.380998611450195,18.592834992842242,653,59.36363636363637,234,[-201.22792   -15.130585    0.      ],[-90.13327   91.412445  22.689493],160491.16,81961.64572207235,7451.058702006578,12590.937110571831,0.24600163956319562,7.845252912851285,4.642659992055841,51.06925991261425,1588508.9490863518,144409.9044623956,268561.02383987035
2809488,[400.       400.        19.430712],8,28,8,18.0,19.43071174621582,13.13786506652832,16.30875587463379,175,25.0,40,[ 13.027515 -61.203545   0.      ],[106.69619   81.240776  16.954788],160000.0,39048.13297008549,5578.304710012213,13342.570703611185,0.4302078287690529,8.33910668975699,3.486440443757633,24.40508310630343,623056.8513474568,89008.12162106526,226220.46043009742
2805980,[400.       400.        23.847593],67,48,8,16.0,23.847593307495117,4.340758800506592,14.894275809779312,1452,22.0,66,[ 17.068289 -36.858246   0.      ],[64.783714 24.968365 19.134386],160000.0,32842.43241340846,497.61261232437073,2950.083029804773,0.003998107154402532,1.8438018936279834,0.31100788270273166,20.52652025838029,495346.2270159043,7505.245863877339,56448.02760907434
2810304,[591.82324 665.34     35.     ],7,130,8,56.5,35.0,3.9930918216705322,11.242977102597555,496,82.66666666666667,191,[ -73.8003  -465.34003    0.     ],[391.82324    -2.858635    3.9930918],393763.7,306702.54373858543,51117.090623097574,215342.2241720516,0.3760463969193686,54.68818761304687,12.98166698601368,77.89000191608208,2055748.627890338,342624.7713150563,859881.2742017616
2800116,[400.       400.        25.892626],62,126,8,20.81967213114754,25.89262580871582,4.41386604309082,15.246993862214635,1791,29.360655737704917,195,[-27.906906 -30.029444   0.      ],[33.381123 24.750853 17.773603],160000.0,41309.97671834041,677.2127330875477,4053.9704166995944,0.10461917418920166,2.5337315104372466,0.42325795817971723,25.818735448962755,685769.0130779593,11242.114968491138,59672.67627403627
2802394,[400.       433.86615   17.396765],3,72,24,48.0,17.396764755249023,16.813621520996094,17.10519313812256,140,70.0,106,[-108.225525   70.66064     0.      ],[ 23.030197 233.86617   16.813622],173546.45,22739.58304316555,11369.791521582774,21421.65945355373,0.759406813495958,12.343472924868356,6.551439869182158,13.102879738364315,383103.2810575906,191551.6405287953,360175.6744037204
2800051,[400.       400.        33.439945],31,48,8,23.733333333333334,33.439945220947266,4.412189960479736,16.99898951848348,1022,34.06666666666667,72,[  28.99228 -138.24454    0.     ],[ 66.55514 -65.53071  16.26854],160000.0,33019.883019586385,1100.6627673195462,4083.8521821626055,0.1630250249823075,2.5524076138516283,0.6879142295747166,20.637426887241496,526039.2467746434,17534.64155915478,44434.9007238566
2807852,[400.       400.        18.745232],8,32,8,13.714285714285714,18.74523162841797,15.502481460571289,17.250525338309153,130,18.571428571428573,46,[32.055775 26.555748  0.      ],[101.00532  106.07074   18.745232],160000.0,19286.202348001203,2755.171764000172,5482.522343460034,1.1429893746620927,3.426576464662521,1.7219823525001074,12.053876467500752,337687.3102532787,48241.04432189696,102771.15123613524
2800313,[400.       400.        27.675682],62,68,8,17.672131147540984,27.675682067871094,4.223786354064941,8.890455042729613,1495,24.508196721311474,100,[  9.537692 -81.977356   0.      ],[ 39.119846 -41.078545  27.675682],160000.0,15119.848614208455,247.8663707247287,1382.4660712205223,0.021150612869341785,0.8640412945128264,0.15491648170295547,9.449905383880283,209413.27414409976,3433.0044941655697,33484.114366540896
2806007,[468.85446  400.        47.454792],21,256,8,24.0,47.45479202270508,12.039732933044434,19.423624134063722,688,34.4,390,[-268.85446 -152.8992     0.     ],[-67.26379  -85.44667   16.667723],187541.78,35868.20182080848,1793.4100910404238,13597.80105833395,0.1853772690561282,7.250544901355921,0.9562722925457041,19.125445850914083,665807.85082449,33290.3925412245,226644.37739763092
2805310,[400.       400.        19.584877],14,52,8,20.923076923076923,19.584877014160156,12.942866325378418,16.30760068159837,382,29.384615384615383,76,[-129.57614 -141.98982    0.     ],[-59.084312 -94.10061   17.292458],160000.0,17132.438319931724,1317.8798707639787,3375.7982494527823,0.3909694829306318,2.109873905907989,0.8236749192274865,10.707773949957325,276966.17212614935,21305.09016354995,58375.84802921257
2804363,[400.      456.99158  45.     ],24,706,8,51.21739130434783,45.0,4.507832050323486,19.19117369859115,1719,74.73913043478261,1055,[-68.76578   38.426964   0.      ],[155.80206 256.99158  45.     ],182796.62,86146.71810154188,3745.509482675735,49082.58324464294,0.027211798734831632,26.85092421407832,2.049003630496862,47.12708350142785,3168684.420208095,137768.88783513455,2208716.2460089326
2807213,[400.      400.       26.47806],41,40,8,21.2,26.478059768676758,4.09197473526001,11.996529579162598,1194,29.85,58,[-98.72503 -96.10254   0.     ],[-33.101242 -10.675612  19.221811],160000.0,36549.511151562416,913.7377787890604,8071.054937516397,0.13338211448912035,5.044409335947749,0.5710861117431628,22.84344446972651,473017.3611626968,11825.434029067419,107758.21280779643
2800052,[400.       400.        29.140675],24,64,8,21.91304347826087,29.140674591064453,7.128361701965332,18.712186274321184,710,30.869565217391305,94,[  38.734085 -127.504196    0.      ],[ 82.671616 -43.33562   26.513773],160000.0,36077.77369630732,1568.5988563611877,4950.553988387692,0.139239756727693,3.0940962427423075,0.9803742852257424,22.548608560192076,683879.3466977206,29733.88463903133,98052.15726741933
2804645,[408.38318  400.        17.507929],3,28,16,22.0,17.5079288482666,17.098814010620117,17.30337142944336,62,31.0,40,[-30.680742 -79.94215    0.      ],[208.38318  174.87987   17.507929],163353.27,80034.32018045765,40017.16009022883,60918.74978284897,11.70198240266045,37.292642757872,24.497312580266225,48.99462516053245,1393414.7196591026,696707.3598295513,1066561.1367234762
2801490,[400.       400.        52.218235],57,106,8,23.357142857142858,52.21823501586914,4.365116119384766,16.890201704842703,1872,33.42857142857143,159,[-141.96765   -13.920807    0.      ],[-78.01246   41.426975  26.16669 ],160000.0,50314.10140803039,898.4660965719713,4272.758745477593,0.11406967583990081,2.6704742159234955,0.5615413103574821,31.446313380018996,959595.923447039,17135.641490125698,92624.27820897425
2806536,[400.       400.        21.132454],6,16,8,11.2,21.13245391845703,13.931868553161621,16.544479370117188,74,14.8,22,[-110.21867    25.860184    0.      ],[  7.637886 145.43951   15.820138],160000.0,25938.58234610596,5187.716469221192,14093.20850378659,0.6442714020407584,8.808255314866619,3.242322793263245,16.211613966316225,428087.95400636754,85617.5908012735,222956.5030769909
2806372,[400.       400.        22.149775],22,332,8,33.333333333333336,22.1497745513916,4.4142842292785645,13.76050735655285,1026,48.857142857142854,498,[ 62.79798  -11.534744   0.      ],[124.82886   60.37811   22.149775],160000.0,38451.276611137844,1831.013171958945,6781.416140953428,0.08407001216051867,4.238385088095892,1.1443832324743408,24.032047881961155,571564.7633357599,27217.369682655237,98806.097369934
2802434,[400.       400.        19.891005],68,34,8,12.716417910447761,19.89100456237793,4.108120441436768,13.313894428423982,1144,17.074626865671643,49,[-52.819973 -20.66887    0.      ],[-4.155903 17.146227 19.891005],160000.0,40424.7298557246,603.3541769511135,1991.821648856123,0.036701459453488496,1.2448885305350768,0.37709636059444596,25.265456159827878,573198.7493864777,8555.205214723546,36604.15404392134
2805467,[400.       400.        18.036734],9,46,8,28.0,18.036733627319336,12.780372619628906,16.298991322517395,320,40.0,67,[-96.729225    3.6700134   0.       ],[-14.790283 185.53271   14.522609],160000.0,40577.312083589786,5072.164010448723,14901.637335209409,0.9911096413873566,9.31352333450588,3.1701025065304522,25.360820052243618,642095.5369907137,80261.94212383921,216410.64885823408
2800931,[400.       400.        18.851297],22,32,8,12.666666666666666,18.85129737854004,4.443787574768066,14.699598335084461,357,17.0,46,[-48.183556 -65.14336    0.      ],[40.228256 82.53307  15.661816],160000.0,52911.81724770462,2519.6103451287913,13056.340718448919,0.05372275487079605,8.160212949030575,1.5747564657054947,33.06988577981539,813127.6557736347,38720.364560649265,204486.00130859573
2800513,[400.       400.        17.916954],17,32,8,16.625,17.916954040527344,4.358262538909912,11.298124760389328,367,22.9375,46,[  5.087843 -64.67287    0.      ],[ 79.8551   -10.605283  16.734829],160000.0,18248.29820429697,1140.5186377685607,4042.4850915774496,0.15269516966964147,2.5265531822359057,0.7128241486053504,11.405186377685608,266230.0751055893,16639.379694099334,67650.29653632858
2805976,[400.       400.        25.433517],53,36,8,16.384615384615383,25.433517456054688,4.287887096405029,14.631011797831608,1182,22.73076923076923,56,[  49.236206 -124.33772     0.      ],[ 93.35052 -64.89329  17.4977 ],160000.0,33417.66223210546,642.6473506174127,2816.3001023543766,0.0597910334710059,1.7601875639714855,0.401654594135883,20.886038895065916,496424.2858824215,9546.620882354258,45885.09834961448
2800016,[400.       400.        19.656466],33,40,8,15.0625,19.656465530395508,4.791973114013672,15.477240100502968,663,20.71875,60,[22.655375 63.07364   0.      ],[ 77.23622  124.14363   17.797146],160000.0,30490.611045773676,952.8315951804274,3333.251880175929,0.09356760208262131,2.0832824251099553,0.5955197469877671,19.056631903608547,485013.9729076146,15156.686653362956,59322.369844631125
2800157,[400.       400.        18.650986],7,60,8,26.0,18.650985717773438,4.354201793670654,6.93392030398051,222,37.0,88,[-109.776505  -11.868206    0.      ],[-49.44689   22.473776  18.650986],160000.0,4494.185629681923,749.0309382803206,2071.8384677391005,0.13930403609479755,1.2948990423369378,0.46814433642520026,2.8088660185512015,49808.10308270536,8301.350513784228,38641.82967133557
2800215,[400.       400.        20.201738],50,34,8,13.714285714285714,20.201738357543945,4.345097541809082,14.145521329373729,910,18.571428571428573,49,[-1.8708954 49.05289    0.       ],[56.452774 97.58833  18.617224],160000.0,43582.059484282276,889.4297853935159,2830.765095568495,0.1002144724048776,1.7692281847303093,0.5558936158709473,27.23878717767642,676521.6195931863,13806.56366516707,52700.98713851685
2800059,[400.       400.        21.421865],58,56,8,13.824561403508772,21.421865463256836,4.182405948638916,12.857230537816099,1074,18.842105263157894,86,[-82.02419    8.248495   0.      ],[-5.6294937 63.162468  16.35637  ],160000.0,39749.8702326878,697.3661444331191,4195.136432431493,0.1073932620006235,2.621960270269683,0.4358538402706995,24.84366889542987,574834.5274568214,10084.816271172307,68617.20757362025
2802765,[400.       400.        29.977861],17,136,8,49.5,29.977861404418945,4.262914180755615,14.616190820932388,1236,77.25,210,[ 75.84172 -71.74425   0.     ],[190.52296  -27.559927  17.314835],160000.0,20463.022760489686,1278.9389225306054,5067.112829907273,0.006874725466950622,3.166945518692046,0.7993368265816284,12.789389225306053,330445.15658269357,20652.822286418348,87736.22052266127
2809736,[400.       400.        19.633644],26,56,8,16.16,19.633644104003906,13.077834129333496,15.992016525268555,564,22.56,82,[ -9.757659 -21.292007   0.      ],[72.07456  85.8417   15.668766],160000.0,33511.71553551748,1340.468621420699,8766.989038837979,0.20327467036200686,5.479368149273737,0.8377928883879368,20.94482220969842,541828.7328721767,21673.14931488707,137367.89996461087
2803888,[400.       400.        20.780487],48,78,8,21.319148936170212,20.780487060546875,12.613591194152832,16.428111441591952,1435,30.53191489361702,125,[  67.28154 -106.78437    0.     ],[127.39565    9.466446  17.023415],160000.0,47390.560104998665,1008.3097894680566,6988.314693146327,0.17517366657609784,4.3676966832164545,0.6301936184175355,29.61910006562417,786933.5132426968,16743.26623920631,118964.97845927847
2802291,[400.       400.        24.750702],44,62,8,18.837209302325583,24.750701904296875,4.2189435958862305,12.918937095375949,1137,26.441860465116278,91,[59.79488 83.37029  0.     ],[113.475235 151.19685   19.054157],160000.0,28731.33666116307,668.1706200270481,3640.9538764049357,0.06799867795948558,2.275596172753085,0.41760663751690513,17.957085413226924,448872.1791121264,10438.887886328519,69375.30772679494
2806035,[400.       411.58493   27.099237],21,258,10,36.4,27.0992374420166,12.814041137695312,17.688487482070922,1064,53.2,385,[   2.0234375 -211.58493      0.       ],[163.35976  -59.7899    21.750835],164633.97,54680.074617563216,2734.0037308781607,24490.05116618774,0.30794606566482546,14.875454532336747,1.6606559093705626,33.21311818741126,1059370.864092116,52968.5432046058,532679.0723113202
2806929,[400.       400.        20.997723],15,30,8,10.428571428571429,20.997722625732422,4.608227729797363,14.56854408127921,191,13.642857142857142,43,[-130.9537      -2.4873981    0.       ],[-59.217926  75.14616   18.049355],160000.0,31802.349991675233,2271.5964279768023,5569.10349076835,0.032277920212224843,3.4806896817302184,1.4197477674855017,19.876468744797023,576812.7057340282,41200.90755243059,100518.7234484679
2802351,[400.       400.        21.015574],53,34,8,12.461538461538462,21.015573501586914,4.718315601348877,16.393549414781425,878,16.884615384615383,51,[ 89.04132  -54.197147   0.      ],[125.43029  -10.326577  15.184504],160000.0,34377.36723842101,661.1032161234808,1596.4048368807198,0.09970375071052331,0.9977530230504499,0.4131895100771755,21.485854524013128,567436.571738768,10912.24176420708,24240.614921309978
2803099,[400.       400.        27.000517],54,64,8,19.962264150943398,27.000516891479492,3.9256410598754883,8.803092623656651,1487,28.056603773584907,96,[-42.398266  68.01405    0.      ],[  3.4531212 121.46973    16.084188 ],160000.0,65433.946316966765,1234.6027606974862,3313.3572183572687,0.2906076930909967,2.070848261473293,0.7716267254359288,40.89621644810423,566443.344068934,10687.610265451589,39422.61551108834
2800003,[400.       400.        19.947966],46,98,8,23.2,19.947965621948242,7.6866068840026855,15.969404379526773,1482,32.93333333333333,147,[ 33.452232 -67.24652    0.      ],[99.86258    6.5132027 13.7724085],160000.0,38539.73055540523,856.438456786783,4898.4088419893815,0.10531366154926218,3.0615055262433635,0.5352740354917394,24.08733159712828,608922.1430810882,13531.603179579737,67462.88750043465
2804519,[400.       400.        20.947817],13,30,8,16.833333333333332,20.947816848754883,4.278621196746826,11.850876927375793,279,23.25,43,[ 6.7162037 74.911964   0.       ],[ 20.9647   143.45137   15.236653],160000.0,4104.616714390795,342.0513928658996,976.5835188831552,0.06812083531185635,0.610364699301972,0.21378212054118725,2.565385446494247,58724.97105126063,4893.747587605053,14879.864523004233
