scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,diff_coords_biggest_building,min_coords_biggest_building,max_coords_biggest_building,tot_buildings_area,avg_building_area,max_building_area,min_occuppied_percentage_area,max_occuppied_percentage_area,avg_occuppied_percentage_area,total_occuppied_percentage_area,tot_buildings_volume_max,avg_building_volume,max_building_volume
2805927,[400.      400.       22.31319],86,86,8,19.529411764705884,22.313190460205078,4.1669230461120605,12.556194097855512,2370,27.88235294117647,139,"[87.6373291015625, 59.88970184326172, 18.471216201782227]","[-53.03316879272461, 65.11450958251953, 0.0]","[34.604164123535156, 125.00421142578125, 18.471216201782227]",56820.572937651836,668.477328678257,6556.10801974393,0.013388560588064138,4.097567512339956,0.4177983304239107,35.5128580860324,840500.8099208862,9888.244822598659,96947.54027840341
2805866,[400.      400.       32.31895],47,164,8,26.47826086956522,32.31895065307617,4.073793888092041,16.471817462340645,1721,37.41304347826087,230,"[40.737483978271484, 48.93587875366211, 16.948802947998047]","[12.43829345703125, -62.763607025146484, 0.0]","[53.175777435302734, -13.827728271484375, 16.948802947998047]",27261.964262587982,592.6513970127822,1993.5245766899461,0.039882980753282025,1.2459528604312162,0.37040712313298896,17.03872766411749,465145.6250439724,10111.8614139994,33787.85522230912
2805935,[400.       400.        19.023968],12,24,8,10.909090909090908,19.023967742919922,4.268927097320557,14.750849853862416,158,14.363636363636363,34,"[47.237762451171875, 61.92698669433594, 17.325523376464844]","[69.89620208740234, 76.30741882324219, 0.0]","[117.13396453857422, 138.23440551757812, 17.325523376464844]",14293.192167544858,1299.3811061404415,2930.448252657654,0.10228225445504449,1.831530157911034,0.812113191337776,8.933245104715537,233297.02468899262,21208.820426272054,50682.21989766715
2801468,[400.       400.        40.142643],38,56,8,14.216216216216216,40.142642974853516,4.299542427062988,16.30306502935049,715,19.324324324324323,82,"[67.04794311523438, 32.9516487121582, 40.142642974853516]","[-161.41224670410156, -79.96260833740234, 0.0]","[-94.36430358886719, -47.01095962524414, 40.142642974853516]",27336.43267309552,738.8225046782575,3790.6268830592744,0.06045357773775322,2.3691418019120465,0.46176406542391074,17.0852704206847,534741.7817472108,14452.480587762457,88688.75760458787
2806532,[400.       400.         4.428508],2,8,8,8.0,4.4285078048706055,4.4285078048706055,4.4285078048706055,10,10.0,10,"[11.761604309082031, 7.903835296630859, 4.4285078048706055]","[-101.97080993652344, 16.5427188873291, 0.0]","[-90.2092056274414, 24.44655418395996, 4.4285078048706055]",92.96178328312817,92.96178328312817,92.96178328312817,0.05810111455195511,0.05810111455195511,0.05810111455195511,0.05810111455195511,411.6819828240229,411.6819828240229,411.6819828240229
2800180,[400.      400.       44.18939],19,56,8,19.0,44.189388275146484,4.8523101806640625,24.51551866531372,483,26.833333333333332,82,"[56.58681106567383, 34.832008361816406, 36.09675979614258]","[-49.225379943847656, -127.15556335449219, 0.0]","[7.361431121826172, -92.32355499267578, 36.09675979614258]",24763.065881531867,1375.725882307326,3937.0822883749206,0.1630747714852987,2.4606764302343254,0.8598286764420787,15.476916175957417,563861.0933506732,31325.61629725962,71147.87862472706
2800380,[400.       400.        22.496449],60,50,8,16.8135593220339,22.496448516845703,4.322270393371582,12.936228404610844,1390,23.559322033898304,79,"[50.74285125732422, 61.83808135986328, 16.619749069213867]","[9.187490463256836, 76.89232635498047, 0.0]","[59.93034362792969, 138.73040771484375, 16.619749069213867]",30355.31781451041,514.496912110346,3137.840682428636,0.09370923164360193,1.9611504265178974,0.3215605700689662,18.972073634069005,449606.1226386739,7620.442756587695,52150.12476113473
2801463,[400.       400.        21.721561],85,68,8,22.428571428571427,21.721561431884766,4.493765354156494,15.178593357404074,2746,32.69047619047619,104,"[73.53347778320312, 72.22457122802734, 15.301270484924316]","[-133.04010009765625, 49.157623291015625, 0.0]","[-59.506622314453125, 121.38219451904297, 15.301270484924316]",45823.53470516988,545.5182702996414,5310.92390379752,0.02939675362642447,3.31932743987345,0.34094891893727586,28.63970919073118,741470.7444218909,8827.032671689181,81263.88317685603
2809560,[404.1167  400.       56.87331],11,128,8,43.4,56.87331008911133,4.279442310333252,25.44999442100525,633,63.3,190,"[158.53025817871094, 87.08504486083984, 17.928279876708984]","[45.586456298828125, -93.90254211425781, 0.0]","[204.11671447753906, -6.817497253417969, 17.928279876708984]",40350.458915143034,4035.0458915143035,13805.614645293565,0.5665082831696201,8.540610920526017,2.4962131633624125,24.962131633624125,898239.5957821056,89823.95957821053,247510.92323081545
2800382,[400.      400.       30.17742],29,42,8,21.642857142857142,30.177419662475586,4.286472320556641,15.94901214327131,883,31.535714285714285,65,"[68.73713684082031, 54.10179138183594, 16.062559127807617]","[-124.18656921386719, 66.43892669677734, 0.0]","[-55.449432373046875, 120.54071807861328, 16.062559127807617]",28969.973810691758,1034.64192181042,3718.80223754677,0.18026625246109687,2.324251398466731,0.6466512011315125,18.10623363168235,512387.16083421145,18299.541458364696,59733.48082521826
2802376,[400.      400.       17.75914],68,52,8,17.46268656716418,17.759140014648438,3.998183250427246,9.528365690316727,1575,23.507462686567163,78,"[251.13616943359375, 49.09242248535156, 14.133859634399414]","[-140.7406768798828, 76.82098388671875, 0.0]","[110.3954849243164, 125.91340637207031, 14.133859634399414]",39695.71364877429,592.4733380414074,12328.882556641358,0.005587168448842022,7.705551597900849,0.37029583627587964,24.80982103048394,493414.37432004407,7364.393646567822,174254.69550456433
2806510,[400.       400.        27.820312],13,40,8,20.0,27.8203125,4.376375675201416,15.291190107663473,336,28.0,58,"[40.69548797607422, 95.0558090209961, 27.8203125]","[70.35197448730469, -59.35606384277344, 0.0]","[111.0474624633789, 35.699745178222656, 27.8203125]",24945.923952036497,2078.8269960030416,5432.520621335483,0.1777346705152195,3.395325388334677,1.299266872501901,15.591202470022813,403479.5243025476,33623.293691878964,107618.4981270477
2805425,[400.       400.        21.405916],50,24,8,11.755102040816327,21.405916213989258,4.2490739822387695,12.837773050580706,768,15.673469387755102,34,"[97.99596405029297, 84.00163269042969, 15.38758659362793]","[-111.60104370117188, -50.63294982910156, 0.0]","[-13.605079650878906, 33.36867904663086, 15.38758659362793]",64509.92642635423,1316.5291107419232,8231.820603472326,0.10303443868950125,5.144887877170204,0.822830694213702,40.3187040164714,1016837.0923356288,20751.77739460467,126667.85235914095
2806823,[400.       400.        28.156034],47,40,8,16.869565217391305,28.156034469604492,4.409412860870361,16.592392683029175,1082,23.52173913043478,58,"[37.36084747314453, 26.894615173339844, 28.156034469604492]","[-78.34222412109375, 86.85457611083984, 0.0]","[-40.98137664794922, 113.74919128417969, 28.156034469604492]",37506.48884501789,815.3584531525629,1593.2969388374659,0.018962801720235803,0.995810586773416,0.5095990332203518,23.441555528136185,646957.0113571727,14064.282855590713,28291.34154076712
2800021,[400.       400.        19.422375],14,68,8,18.0,19.422374725341797,4.614240646362305,12.79928442148062,325,25.0,100,"[58.16262435913086, 61.06987762451172, 16.55661964416504]","[-43.82161331176758, -148.49549865722656, 0.0]","[14.341011047363281, -87.42562103271484, 16.55661964416504]",9629.035389572455,740.6950299671119,3551.984351932566,0.035747563915265346,2.219990219957854,0.4629343937294449,6.0181471184827835,147078.28953151245,11313.714579347112,58808.853896973545
2800786,[400.     400.      66.5017],22,772,8,48.38095238095238,66.50170135498047,10.06568717956543,18.237457411629812,1366,65.04761904761905,1040,"[96.02991485595703, 114.50301361083984, 66.50170135498047]","[-23.59418487548828, -177.4088592529297, 0.0]","[72.43572998046875, -62.905845642089844, 66.50170135498047]",25440.479606114244,1211.451409814964,10995.71464779944,0.26980091375717163,6.87232165487465,0.7571571311343525,15.900299753821402,956719.1727329739,45558.055844427334,731233.7316925426
