scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,diff_coords_biggest_building,min_coords_biggest_building,max_coords_biggest_building,scene_total_area,tot_buildings_area,avg_building_area,max_building_area,min_occuppied_percentage_area,max_occuppied_percentage_area,avg_occuppied_percentage_area,total_occuppied_percentage_area,tot_buildings_volume_max,avg_building_volume,max_building_volume
2801638,[400.       400.        33.744556],58,40,8,15.368421052631579,33.74455642700195,4.079592704772949,12.703268979725085,1200,21.05263157894737,58,"[24.64185905456543, 52.59846115112305, 32.59247970581055]","[-13.651257514953613, -32.014625549316406, 0.0]","[10.990601539611816, 20.58383560180664, 32.59247970581055]",160000.0,25625.48971262813,449.56999495838824,1984.7851684496272,0.05340044209319785,1.240490730281017,0.2809812468489926,16.015931070392586,366478.0528078755,6429.439522945186,42243.89080446051
2801657,[400.     400.      16.3273],2,24,24,24.0,16.327299118041992,16.327299118041992,16.327299118041992,34,34.0,34,"[56.52679443359375, 72.79180145263672, 16.327299118041992]","[-28.787973403930664, -36.05989074707031, 0.0]","[27.738821029663086, 36.731910705566406, 16.327299118041992]",160000.0,4114.687197164167,4114.687197164167,4114.687197164167,2.571679498227604,2.571679498227604,2.571679498227604,2.571679498227604,67181.72864527718,67181.72864527718,67181.72864527718
2803737,[400.       400.        22.632957],18,60,8,16.941176470588236,22.632957458496094,4.333974838256836,14.299786651835722,398,23.41176470588235,88,"[89.73716735839844, 87.78656005859375, 22.632957458496094]","[-52.07762908935547, 46.58443832397461, 0.0]","[37.6595344543457, 134.37100219726562, 22.632957458496094]",160000.0,42962.86196358998,2527.2271743288225,7877.717239237085,0.27781539954531353,4.923573274523179,1.579516983955514,26.851788727243743,691409.2668289074,40671.13334287691,178296.03914571423
2805578,[400.    400.     29.231],48,48,8,15.319148936170214,29.231000900268555,4.4811787605285645,15.416625722925714,986,20.97872340425532,70,"[23.09180450439453, 53.121864318847656, 16.180286407470703]","[-114.97689056396484, 95.59159088134766, 0.0]","[-91.88508605957031, 148.7134552001953, 16.180286407470703]",160000.0,23446.915173613757,498.8705356088033,1226.6797057598014,0.11297132928739302,0.7666748160998759,0.3117940847555022,14.654321983508602,375769.40945912164,7995.093818279184,19848.028969425475
2802995,[400.       400.        20.323927],42,40,8,18.341463414634145,20.32392692565918,4.089554786682129,13.039090086774129,1046,25.51219512195122,58,"[68.7498779296875, 63.94182586669922, 13.435773849487305]","[-111.19818878173828, 99.75215911865234, 0.0]","[-42.448307037353516, 163.69398498535156, 13.435773849487305]",160000.0,30385.97509500743,741.121343780669,4395.992966855614,0.20912699196237328,2.747495604284759,0.46320083986291816,18.99123443437964,432279.9787957982,10543.414116970687,59063.567346608776
2802139,[400.       400.        20.101023],19,82,8,26.555555555555557,20.101022720336914,2.0,14.207709021038479,679,37.72222222222222,119,"[66.05322265625, 62.71746826171875, 19.488136291503906]","[63.73293685913086, 64.24028015136719, 0.0]","[129.78616333007812, 126.95774841308594, 19.488136291503906]",160000.0,28676.63021372205,1593.1461229845581,7019.9401519296225,0.11525196069147796,4.387462594956014,0.9957163268653488,17.92289388357628,380293.8800711501,21127.437781730558,80733.3294481149
2804644,[434.9558   400.        17.415827],7,28,8,12.666666666666666,17.41582679748535,12.091282844543457,15.838196595509848,102,17.0,40,"[239.06491088867188, 254.82142639160156, 12.091282844543457]","[-120.67305755615234, -69.750732421875, 0.0]","[118.39185333251953, 185.07069396972656, 12.091282844543457]",173982.33,104660.48575613229,17443.414292688714,60918.86159283249,2.6046418054255116,35.014396145489265,10.02596900540166,60.15581403240996,1453924.5816258895,242320.7636043149,736587.1860865328
2802333,[400.       400.        22.395752],76,108,8,19.92,22.395751953125,4.05172061920166,15.215992685953776,2091,27.88,156,"[107.62743377685547, 91.1927261352539, 19.949142456054688]","[-102.2894515991211, 32.84003448486328, 0.0]","[5.337982177734375, 124.03276062011719, 19.949142456054688]",160000.0,52230.34981637011,696.4046642182682,9814.839093052957,0.010892759964831952,6.134274433158098,0.43525291513641756,32.64396863523132,879764.6619723637,11730.195492964853,195797.62325056802
2808174,[400.       400.        20.790268],94,36,8,11.204301075268818,20.790267944335938,4.2225022315979,11.875449642058342,1377,14.806451612903226,52,"[52.57027053833008, 67.67110443115234, 17.304637908935547]","[-90.45718383789062, -46.65961456298828, 0.0]","[-37.88691329956055, 21.011489868164062, 17.304637908935547]",160000.0,59119.71792583835,635.6958916756812,3597.1711616314715,0.06781091979049961,2.2482319760196696,0.3973099322973009,36.949823703648974,867129.4118189279,9323.972170096,61561.04633564178
2805927,[400.      400.       21.89121],86,86,8,19.529411764705884,21.891210556030273,4.134038925170898,12.88155485601986,2370,27.88235294117647,139,"[95.14546203613281, 68.90615844726562, 19.320497512817383]","[45.807132720947266, 24.895431518554688, 0.0]","[140.9525909423828, 93.80158996582031, 19.320497512817383]",160000.0,56820.572937651836,668.477328678257,6556.10801974393,0.013388560588064138,4.097567512339956,0.4177983304239107,35.5128580860324,921876.027479386,10845.600323286897,126667.26868922469
2805866,[400.       400.        32.518753],47,164,8,26.47826086956522,32.51875305175781,4.924305438995361,16.67396343272665,1721,37.41304347826087,230,"[31.925472259521484, 32.16021728515625, 32.51875305175781]","[-19.368694305419922, -8.762701034545898, 0.0]","[12.556777954101562, 23.39751434326172, 32.51875305175781]",160000.0,27261.964262587982,592.6513970127822,1993.5245766899461,0.039882980753282025,1.2459528604312162,0.37040712313298896,17.03872766411749,470968.04835712526,10238.43583385055,33387.98139892379
2805935,[400.      400.       20.77346],12,24,8,10.909090909090908,20.773460388183594,7.977014541625977,15.58313005620783,158,14.363636363636363,34,"[47.237762451171875, 61.92698669433594, 16.405757904052734]","[69.89620208740234, 76.30741882324219, 0.0]","[117.13396453857422, 138.23440551757812, 16.405757904052734]",160000.0,14293.192167544858,1299.3811061404415,2930.448252657654,0.10228225445504449,1.831530157911034,0.812113191337776,8.933245104715537,239861.2892527323,21805.57175024839,47991.63705556984
2801468,[400.       400.        43.731644],38,56,8,14.216216216216216,43.73164367675781,4.331851005554199,16.274767037984486,715,19.324324324324323,82,"[67.04794311523438, 32.9516487121582, 43.73164367675781]","[-161.41224670410156, -79.96260833740234, 0.0]","[-94.36430358886719, -47.01095962524414, 43.73164367675781]",160000.0,27336.43267309552,738.8225046782575,3790.6268830592744,0.06045357773775322,2.3691418019120465,0.46176406542391074,17.0852704206847,537600.564438672,14529.744984828974,96618.08137864231
2806532,[400.        400.          4.6416793],2,8,8,8.0,4.641679286956787,4.641679286956787,4.641679286956787,10,10.0,10,"[11.761604309082031, 7.903835296630859, 4.641679286956787]","[-101.97080993652344, 16.5427188873291, 0.0]","[-90.2092056274414, 24.44655418395996, 4.641679286956787]",160000.0,92.96178328312817,92.96178328312817,92.96178328312817,0.05810111455195511,0.05810111455195511,0.05810111455195511,0.05810111455195511,431.4987839438617,431.4987839438617,431.4987839438617
2800180,[400.       400.        41.955814],19,56,8,19.0,41.955814361572266,4.319819450378418,23.676690949334038,483,26.833333333333332,82,"[41.511024475097656, 94.84425354003906, 18.451946258544922]","[-131.70242309570312, -9.634639739990234, 0.0]","[-90.19139862060547, 85.2096176147461, 18.451946258544922]",160000.0,24763.065881531867,1375.725882307326,3937.0822883749206,0.1630747714852987,2.4606764302343254,0.8598286764420787,15.476916175957417,545257.1465213603,30292.063695631125,72646.8308005631
